2.117811,3.375813,0.590433,0.807087,1
2.150095,3.352196,0.590433,0.807087,1
2.182378,3.328579,0.590433,0.807087,1
2.214662,3.304961,0.590433,0.807087,1
2.246945,3.281344,0.590433,0.807087,1
2.279229,3.257727,0.590433,0.807087,1
2.311512,3.234109,0.590433,0.807087,1
2.343796,3.210492,0.590433,0.807087,1
2.376079,3.186875,0.590433,0.807087,1
2.408363,3.163257,0.590433,0.807087,1
2.440646,3.139640,0.590433,0.807087,1
2.472930,3.116023,0.590433,0.807087,1
2.505213,3.092406,0.590433,0.807087,1
2.537496,3.068788,0.590433,0.807087,1
2.569780,3.045171,0.590433,0.807087,1
2.602063,3.021554,0.590433,0.807087,1
2.634347,2.997936,0.590433,0.807087,1
2.666630,2.974319,0.590433,0.807087,1
2.698914,2.950702,0.590433,0.807087,1
2.731197,2.927084,0.590433,0.807087,1
2.763481,2.903467,0.590433,0.807087,1
2.777496,2.893214,0.590433,0.807087,1
2.791510,2.882962,0.590433,0.807087,1
2.805525,2.872709,0.590433,0.807087,1
2.819540,2.862456,0.590433,0.807087,1
2.833555,2.852203,0.590433,0.807087,1
2.847570,2.841951,0.590433,0.807087,1
2.861585,2.831698,0.590433,0.807087,1
2.875599,2.821445,0.590433,0.807087,1
2.889614,2.811193,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.903629,2.800940,0.590433,0.807087,1
2.915195,2.816750,0.590433,0.807087,1
2.926762,2.832561,0.590433,0.807087,1
2.938328,2.848371,0.590433,0.807087,1
2.949894,2.864181,0.590433,0.807087,1
2.961460,2.879992,0.590433,0.807087,1
2.973026,2.895802,0.590433,0.807087,1
2.984593,2.911612,0.590433,0.807087,1
2.996159,2.927423,0.590433,0.807087,1
3.007725,2.943233,0.590433,0.807087,1
